SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,13575 Quiet Hills Dr,Poway,CA,92064,1150000,3,2.5,Poway,2000,7038,1990,4,575,,Active,,,https://www.redfin.com/CA/Poway/13575-Quiet-Hills-Dr-92064/home/4847257,SDMLS,240002362,N,Y,32.9608477,-117.001476
MLS Listing,,Single Family Residential,15100 Vali Hai Rd,Poway,CA,92064,1599900,3,2.5,Poway,1780,96703,1966,1,899,,Active,February-10-2024 12:00 PM,February-10-2024 03:00 PM,https://www.redfin.com/CA/Poway/15100-Vali-Hai-Rd-92064/home/144493641,SDMLS,240002604,N,Y,32.990788,-117.0054997
MLS Listing,,Single Family Residential,11682 Treadwell Dr,Poway,CA,92064,2149900,5,3.5,Poway,3316,20061,1999,3,648,,Active,,,https://www.redfin.com/CA/Poway/11682-Treadwell-Dr-92064/home/4836965,SDMLS,240002519,N,Y,32.9290483,-117.0634563
MLS Listing,,Single Family Residential,15131 Larry St,Poway,CA,92064,1299000,5,3.5,Poway,2554,7731,1978,4,509,,Active,,,https://www.redfin.com/CA/Poway/15131-Larry-St-92064/home/4743278,SDMLS,240002448,N,Y,32.9884632,-117.0537788
MLS Listing,,Single Family Residential,14101 Mazatlan Way,Poway,CA,92064,950000,3,2.0,92064 - Poway,1344,6200,1974,4,707,,Active,,,https://www.redfin.com/CA/Poway/14101-Mazatlan-Way-92064/home/4737230,CRMLS,NDP2400769,N,Y,32.9690197,-117.0419008
MLS Listing,,Single Family Residential,13718 Silver Lake Dr,Poway,CA,92064,1325000,3,2.0,Poway,1412,30100,1974,4,938,,Pre On-Market,,,https://www.redfin.com/CA/Poway/13718-Silver-Lake-Dr-92064/home/4791001,SDMLS,240002417,N,Y,32.9634198,-117.0549282
MLS Listing,,Single Family Residential,15127 Canyon Pass,Poway,CA,92064,1999000,4,3.0,Poway,3175,93218,2001,5,630,75,Active,,,https://www.redfin.com/CA/Poway/15127-Canyon-Pass-92064/home/6316438,SDMLS,240002332,N,Y,32.9927027,-116.9955207
MLS Listing,,Single Family Residential,14953 Huntington Gate Dr,Poway,CA,92064,3150000,5,4.5,Poway,4895,,1997,5,644,,Pre On-Market,,,https://www.redfin.com/CA/Poway/14953-Huntington-Gate-Dr-92064/home/4840661,SDMLS,240002246,N,Y,32.9845484,-117.028882
MLS Listing,,Single Family Residential,12750 McFeron Rd,Poway,CA,92064,1400000,4,4.0,Poway,2573,6200,1989,10,544,,Pre On-Market,,,https://www.redfin.com/CA/Poway/12750-McFeron-Rd-92064/home/4791371,SDMLS,240001985,N,Y,32.9610543,-117.0586061
MLS Listing,,Single Family Residential,16390 Gabarda Rd,San Diego,CA,92128,1185000,3,2.0,92128 - Rancho Bernardo,1779,7700,1971,11,666,42,Active,,,https://www.redfin.com/CA/San-Diego/16390-Gabarda-Rd-92128/home/4251374,CRMLS,PTP2400504,N,Y,33.011967,-117.0574358
MLS Listing,,Single Family Residential,16883 Saint Andrews Dr,Poway,CA,92064,2499000,6,5.5,Poway,4481,31363,1991,11,558,15,Active,,,https://www.redfin.com/CA/Poway/16883-Saint-Andrews-Dr-92064/home/4237485,SDMLS,240001920,N,Y,33.0190602,-117.0470942
MLS Listing,,Single Family Residential,14624 Merritt Park Ln,Poway,CA,92064,1199000,3,3.0,Poway,1730,7200,1974,11,693,,Active,,,https://www.redfin.com/CA/Poway/14624-Merritt-Park-Ln-92064/home/4737916,SDMLS,240001880,N,Y,32.9790217,-117.0413193
MLS Listing,,Single Family Residential,12731 Papago Dr,Poway,CA,92064,849000,3,2.0,Poway,1089,4400,1972,12,780,,Active,,,https://www.redfin.com/CA/Poway/12731-Papago-Dr-92064/home/4789798,SDMLS,240001820,N,Y,32.9588639,-117.0550661
MLS Listing,,Single Family Residential,12305 Kozy Crest Ln,Poway,CA,92064,1500000,4,3.0,92064 - Poway,2027,65776,1965,12,740,,Active,February-10-2024 10:00 AM,February-10-2024 03:00 PM,https://www.redfin.com/CA/Poway/12305-Kozy-Crest-Ln-92064/home/4722620,CRMLS,FR24014605,N,Y,32.9816562,-117.0644447
MLS Listing,,Single Family Residential,15240 Tooth Rock Rd,Poway,CA,92064,2100000,3,2.5,92064 - Poway,2518,90169,1990,15,834,,Active,February-10-2024 01:00 PM,February-10-2024 04:00 PM,https://www.redfin.com/CA/Poway/15240-Tooth-Rock-Rd-92064/home/4837420,CRMLS,PTP2400416,N,Y,32.9894708,-117.0098453
MLS Listing,,Single Family Residential,15918 Lime Grove Rd,Poway,CA,92064,1999000,4,3.5,Poway,4007,,1975,17,499,4,Active,,,https://www.redfin.com/CA/Poway/15918-Lime-Grove-Rd-92064/home/4263450,SDMLS,240001532,N,Y,33.0015438,-117.0409285
MLS Listing,,Single Family Residential,12705 Coachman Ct,Poway,CA,92064,1400000,3,2.0,92064 - Poway,1878,10000,1978,18,745,,Active,,,https://www.redfin.com/CA/Poway/12705-Coachman-Ct-92064/home/4265274,CRMLS,NDP2400489,N,Y,33.0023877,-117.0554373
MLS Listing,,Single Family Residential,14345 Cheri Ln,Poway,CA,92064,3800000,5,5.5,92064 - Poway,6200,43560,2001,19,613,790,Active,,,https://www.redfin.com/CA/Poway/14345-Cheri-Ln-92064/home/4271252,CRMLS,NDP2400447,N,Y,33.0364745,-117.0200536
MLS Listing,,Single Family Residential,15017 Skyridge Rd,Poway,CA,92064,2100000,4,3.0,Poway,5261,118483,1974,21,399,,Active,,,https://www.redfin.com/CA/Poway/15017-Skyridge-Rd-92064/home/4271697,SDMLS,240000213,N,Y,32.9974477,-117.0049019
MLS Listing,,Single Family Residential,15101 Larchmont St,Poway,CA,92064,2595000,4,4.5,Poway,3761,,2023,25,690,318,Active,,,https://www.redfin.com/CA/Poway/15101-Larchmont-St-92064/home/187620641,SDMLS,240000912,N,Y,32.9865733,-117.0535979
MLS Listing,,Single Family Residential,12731 Stone Canyon Rd,Poway,CA,92064,1540000,6,4.0,Poway,2850,27000,1964,30,540,,Active,,,https://www.redfin.com/CA/Poway/12731-Stone-Canyon-Rd-92064/home/4261171,SDMLS,240000420,N,Y,33.0032351,-117.0543765
MLS Listing,,Single Family Residential,12673 Claire Dr,Poway,CA,92064,799000,3,1.0,92064 - Poway,912,15772,1958,32,876,,Active,,,https://www.redfin.com/CA/Poway/12673-Claire-Dr-92064/home/7533287,CRMLS,OC24001962,N,Y,32.9487692,-117.0214101
MLS Listing,,Single Family Residential,13070 Avenida Marbella,San Diego,CA,92128,1200000,2,2.0,Rancho Bernardo,1738,,1986,49,690,123,Active,,,https://www.redfin.com/CA/San-Diego/13070-Avenida-Marbella-92128/home/4214227,SDMLS,230024184,N,Y,33.0366051,-117.0466526
MLS Listing,,Single Family Residential,16325 Avenida Florencia,Poway,CA,92064,1699999,3,2.5,Poway,3086,3086,1970,59,551,,Active,,,https://www.redfin.com/CA/Poway/16325-Avenida-Florencia-92064/home/4262840,SDMLS,230023673,N,Y,33.0109082,-117.0517614
MLS Listing,,Single Family Residential,14476 Trailwind Rd,Poway,CA,92064,2895000,6,5.5,Poway,5550,45302,1988,84,522,,Active,,,https://www.redfin.com/CA/Poway/14476-Trailwind-Rd-92064/home/6393737,SDMLS,230021351,N,Y,33.001218,-117.0160991
MLS Listing,,Single Family Residential,15110 Larchmont St,Poway,CA,92064,2595000,4,3.5,Poway,3501,,2023,89,741,318,Active,,,https://www.redfin.com/CA/Poway/15110-Larchmont-St-92064/home/188503186,SDMLS,230022020,N,Y,32.9864426,-117.0520634
MLS Listing,,Single Family Residential,16351 Sage Trails Ct,Poway,CA,92064,2995000,5,4.5,Poway,3905,,2024,123,767,542,Active,,,https://www.redfin.com/CA/Poway/16351-Sage-Trails-CT-Unknown/home/187839646,SDMLS,230019666,N,Y,33.0190840031703,-117.029808936462
MLS Listing,,Single Family Residential,15955 Running Deer Trl,Poway,CA,92064,3978000,5,5.0,92064 - Poway,6583,402494,2007,141,604,,Active,,,https://www.redfin.com/CA/Poway/15955-Running-Deer-Trl-92064/home/7447274,CRMLS,SW23173653,N,Y,32.9934007,-116.9863
MLS Listing,,Single Family Residential,15503 Canyon View Way,Poway,CA,92064,2750000,5,5.0,92064 - Poway,4404,344559,2001,164,624,75,Active,,,https://www.redfin.com/CA/Poway/15503-Canyon-View-Way-92064/home/6291505,CRMLS,NDP2306582,N,Y,32.9905937,-116.9987168
MLS Listing,,Single Family Residential,13980 Millards Ranch Ln,Poway,CA,92064,8750000,6,5.0,Poway,5673,649915,1999,194,1542,,Active,,,https://www.redfin.com/CA/Poway/13980-Millards-Ranch-Ln-92064/home/6544761,SDMLS,230014469,N,Y,32.9674512,-117.0075231
MLS Listing,,Single Family Residential,160 Ultramarine Ln,San Diego,CA,92114,799000,4,2.0,San Diego,1475,5767,1989,3,542,,Active,,,https://www.redfin.com/CA/San-Diego/160-Ultramarine-Rd-92114/home/6020576,SDMLS,240002510,N,Y,32.699427,-117.0434343
MLS Listing,,Single Family Residential,4705 Hickok Pt,San Diego,CA,92154,999000,5,3.0,San Diego,2333,6769,2004,18,428,104,Active,,,https://www.redfin.com/CA/San-Diego/4705-Hickok-Pt-92154/home/6525731,SDMLS,240001416,N,Y,32.5661198,-117.0364916
MLS Listing,,Single Family Residential,5628 Desert View Dr,La Jolla,CA,92037,1995200,3,2.5,La Jolla,1999,14100,1976,18,998,,Active,,,https://www.redfin.com/CA/La-Jolla/5628-Desert-View-Dr-92037/home/4940736,SDMLS,240001367,N,Y,32.8235059,-117.2346105
MLS Listing,,Single Family Residential,20227 Ash Ln,Escondido,CA,92029,1398000,3,3.0,Southwest Escondido,2446,6660,2009,25,572,,Active,,,https://www.redfin.com/CA/Escondido/20227-Ash-Ln-92029/home/4194631,SDMLS,240000845,N,Y,33.0791111,-117.1162952
MLS Listing,,Single Family Residential,14648 La Plata,San Diego,CA,92127,2975000,5,4.5,Santaluz,5481,13480,2004,94,543,380,Active,,,https://www.redfin.com/CA/San-Diego/14648-La-Plata-92127/home/6583639,SDMLS,230021758,N,Y,32.9894942,-117.1673055
MLS Listing,,Single Family Residential,4974 Mount Durban Dr,San Diego,CA,92117,1049000,3,2.0,Clairemont,1188,6500,1958,1,883,,Pre On-Market,,,https://www.redfin.com/CA/San-Diego/4974-Mount-Durban-Dr-92117/home/5151386,SDMLS,240002633,N,Y,32.8185774,-117.1879358
MLS Listing,,Single Family Residential,12446 Del Vino Ct,San Diego,CA,92130,5850000,5,5.5,92130 - Carmel Valley,6304,57499,2006,1,928,,Active,,,https://www.redfin.com/CA/San-Diego/12446-Del-Vino-Ct-92130/home/4520974,CRMLS,NDP2400964,N,Y,32.9423321,-117.183032
MLS Listing,,Single Family Residential,328 Meadowbrook Dr,San Diego,CA,92114,620000,3,1.5,San Diego,993,,1962,1,624,,Pre On-Market,,,https://www.redfin.com/CA/San-Diego/328-Meadowbrook-Dr-92114/home/6013591,SDMLS,240002628,N,Y,32.7069122,-117.0323699
MLS Listing,,Single Family Residential,9540 Via Pereza,San Diego,CA,92129,1450000,4,3.0,Rancho Penasquitos,1932,7900,1980,1,751,,Active,,,https://www.redfin.com/CA/San-Diego/9540-Via-Pereza-92129/home/4761068,SDMLS,240002627,N,Y,32.9627845,-117.1207822
MLS Listing,,Single Family Residential,4121 60th St,San Diego,CA,92115,739000,3,1.0,San Diego,1028,,1950,1,719,,Active,,,https://www.redfin.com/CA/San-Diego/4121-60th-St-92115/home/5510495,SDMLS,240002613,N,Y,32.7529772,-117.0668424
MLS Listing,,Single Family Residential,9149 HUNTINGTON Ave,San Diego,CA,92123,1150000,3,2.0,Serra Mesa,1500,,1959,1,767,,Active,,,https://www.redfin.com/CA/San-Diego/9149-Huntington-Ave-92123/home/5213062,SDMLS,240002608,N,Y,32.7952915,-117.1300751
MLS Listing,,Single Family Residential,6602 Avenida Mirola,La Jolla,CA,92037,3750000,7,6.5,La Jolla,3581,,1956,2,1047,,Active,,,https://www.redfin.com/CA/La-Jolla/6602-Avenida-Mirola-92037/home/4917892,SDMLS,240002600,N,Y,32.8298793,-117.2695026
MLS Listing,,Single Family Residential,2421 Casement St,San Diego,CA,92123,1150000,4,2.0,Serra Mesa,1759,6200,1960,2,654,,Pre On-Market,,,https://www.redfin.com/CA/San-Diego/2421-Casement-St-92123/home/5226991,SDMLS,240002593,N,Y,32.7888784,-117.1437091
MLS Listing,,Single Family Residential,3132 Clairemont Dr,San Diego,CA,92117,1375000,4,2.0,Bay Park,1616,6300,1953,2,851,,Active,,,https://www.redfin.com/CA/San-Diego/3132-Clairemont-Dr-92117/home/5204487,SDMLS,240002588,N,Y,32.7981309,-117.1942761
MLS Listing,,Single Family Residential,1190 Tourmaline St,San Diego,CA,92109,2095000,3,2.0,Pacific Beach,1432,9300,1990,2,1463,,Pre On-Market,,,https://www.redfin.com/CA/San-Diego/1190-Tourmaline-St-92109/home/5126905,SDMLS,240002585,N,Y,32.8087307,-117.2513758
MLS Listing,,Single Family Residential,819 Van Nuys St,San Diego,CA,92109,3895000,5,3.5,Pacific Beach,3029,6362,2001,2,1286,,Pre On-Market,,,https://www.redfin.com/CA/San-Diego/819-Van-Nuys-St-92109/home/6415504,SDMLS,240002582,N,Y,32.8112817,-117.259554
MLS Listing,,Single Family Residential,3943 Gayle St,San Diego,CA,92115,799000,4,2.0,92115 - San Diego,1308,5500,1951,2,611,,Active,,,https://www.redfin.com/CA/San-Diego/3943-Gayle-St-92115/home/5517311,CRMLS,SW24022584,N,Y,32.7502282,-117.0645826
MLS Listing,,Single Family Residential,6821 Newbold Ct,San Diego,CA,92111,995000,2,1.0,92111 - Linda Vista,1116,9800,1942,2,892,,Pre On-Market,,,https://www.redfin.com/CA/San-Diego/6821-Newbold-Ct-92111/home/5222205,CRMLS,NDP2400933,N,Y,32.7781002,-117.1721302
MLS Listing,,Single Family Residential,1436 Diamond St,San Diego,CA,92109,1349000,2,1.0,92109 - Pacific Beach,1080,6300,1953,2,1249,,Active,,,https://www.redfin.com/CA/San-Diego/1436-Diamond-St-92109/home/5139425,CRMLS,NDP2400862,N,Y,32.8021605,-117.2446239
MLS Listing,,Single Family Residential,7160 Alsacia St,San Diego,CA,92139,670000,4,2.0,San Diego,1581,5998,1978,2,424,,Active,,,https://www.redfin.com/CA/San-Diego/7160-Alsacia-St-92139/home/6055883,SDMLS,240002566,N,Y,32.6841423,-117.0374572
MLS Listing,,Single Family Residential,1865 Leon Ave,San Diego,CA,92154,765000,3,2.0,92154 - Otay Mesa,1271,7200,1973,3,602,,Active,,,https://www.redfin.com/CA/San-Diego/1865-Leon-Ave-92154/home/6178659,CRMLS,OC24024859,N,Y,32.565977,-117.0933462
MLS Listing,,Single Family Residential,3711 Landis St,San Diego,CA,92105,1200000,4,3.0,North Park,1041,2287,1926,3,1153,,Active,February-5-2024 02:00 PM,February-5-2024 04:30 PM,https://www.redfin.com/CA/San-Diego/3711-Landis-St-92105/home/5326440,SDMLS,240002561,N,Y,32.7458256,-117.1128021
MLS Listing,,Single Family Residential,11389 Corte Playa De Cortes,Tierrasanta,CA,92124,1400000,4,2.5,92124 - Tierrasanta,2104,5417,1991,3,665,45,Active,,,https://www.redfin.com/CA/San-Diego/11389-Corte-Playa-de-Cortes-92124/home/4996390,CRMLS,PTP2400459,N,Y,32.8338806,-117.0843039
MLS Listing,,Single Family Residential,16719 Diego,San Diego,CA,92128,899000,2,2.0,Rancho Bernardo,1402,7100,1964,3,641,42,Active,,,https://www.redfin.com/CA/San-Diego/16719-Diego-Dr-92128/home/4243824,SDMLS,240002553,N,Y,33.0164049,-117.0713392
MLS Listing,,Single Family Residential,3654 Budd St,San Diego,CA,92111,1199000,3,2.0,92117 - Clairemont Mesa,1602,6400,1956,3,748,,Active,,,https://www.redfin.com/CA/San-Diego/3654-Budd-St-92111/home/5165054,CRMLS,PTP2400661,N,Y,32.8100804,-117.1576704
MLS Listing,,Single Family Residential,11340 Clearspring Rd,San Diego,CA,92126,1150000,4,2.0,Mira Mesa,1622,,1975,3,709,,Active,,,https://www.redfin.com/CA/San-Diego/11340-Clearspring-Rd-92126/home/4541191,SDMLS,240002547,N,Y,32.9281747,-117.1419858
MLS Listing,,Single Family Residential,4775 Cape May Ave,San Diego,CA,92107,1875000,3,2.0,92107 - Ocean Beach,1544,7000,1932,3,1214,,Pre On-Market,,,https://www.redfin.com/CA/San-Diego/4775-Cape-May-Ave-92107/home/5334068,CRMLS,PTP2400657,N,Y,32.7468549,-117.2451751
MLS Listing,,Single Family Residential,7970 Canary Way,San Diego,CA,92123,1099000,4,2.0,Serra Mesa,1921,5400,1958,3,572,,Active,,,https://www.redfin.com/CA/San-Diego/7970-Canary-Way-92123/home/6258115,SDMLS,240002544,N,Y,32.7909887,-117.1531066
MLS Listing,,Single Family Residential,6226 Rockhurst Dr,San Diego,CA,92120,1495000,3,2.0,San Diego,1964,16600,1958,3,761,,Active,,,https://www.redfin.com/CA/San-Diego/6226-Rockhurst-Dr-92120/home/5439993,SDMLS,240002536,N,Y,32.7856277,-117.0652722
MLS Listing,,Single Family Residential,5570 Calumet Ave,La Jolla,CA,92037,6995000,3,3.5,La Jolla,2329,5516,1990,3,3003,,Active,,,https://www.redfin.com/CA/La-Jolla/5570-Calumet-Ave-92037/home/4936922,SDMLS,240002521,N,Y,32.8130027,-117.2710255
MLS Listing,,Single Family Residential,11682 Treadwell Dr,Poway,CA,92064,2149900,5,3.5,Poway,3316,20061,1999,3,648,,Active,,,https://www.redfin.com/CA/Poway/11682-Treadwell-Dr-92064/home/4836965,SDMLS,240002519,N,Y,32.9290483,-117.0634563
MLS Listing,,Single Family Residential,12310 Rue Fountainbleau,San Diego,CA,92131,2695000,5,3.5,Scripps Ranch,3962,32670,1987,3,680,160,Pre On-Market,,,https://www.redfin.com/CA/San-Diego/12310-Rue-Fountainbleau-92131/home/4832602,SDMLS,240002516,N,Y,32.9071136,-117.0747423
MLS Listing,,Single Family Residential,9835 Fox Valley Way,San Diego,CA,92127,2095000,5,3.0,San Diego,3296,,2002,3,636,95,Active,,,https://www.redfin.com/CA/San-Diego/9835-Fox-Valley-Way-92127/home/6493711,SDMLS,240002508,N,Y,33.0123345,-117.118892
MLS Listing,,Single Family Residential,14019 Caminito Vistana,San Diego,CA,92130,4500000,5,4.5,Carmel Valley,4429,91040,2001,3,1016,668,Active,,,https://www.redfin.com/CA/San-Diego/14019-Caminito-Vistana-92130/home/6314064,SDMLS,240002506,N,Y,32.9719696,-117.1632849
MLS Listing,,Single Family Residential,5858 Ciudad Leon Ct,San Diego,CA,92120,2300000,5,3.5,Del Cerro,4258,15375,1989,3,540,,Active,,,https://www.redfin.com/CA/San-Diego/5858-Ciudad-Leon-Ct-92120/home/5445395,SDMLS,240002505,N,Y,32.78329,-117.0518019
MLS Listing,,Single Family Residential,9021 Ronda Ave,San Diego,CA,92123,950000,3,2.0,Mission Village,1200,7400,1960,3,792,,Active,,,https://www.redfin.com/CA/San-Diego/9021-Ronda-Ave-92123/home/5213903,SDMLS,240002507,N,Y,32.7887198,-117.1303128
MLS Listing,,Single Family Residential,3435 Charles St,San Diego,CA,92106,1995000,4,3.0,Point Loma,2824,10489,1966,3,706,,Active,,,https://www.redfin.com/CA/San-Diego/3435-Charles-St-92106/home/5745552,SDMLS,240002499,N,Y,32.7170618,-117.2410412
MLS Listing,,Single Family Residential,5620 La Jolla Blvd,La Jolla,CA,92037,2850000,4,4.5,La Jolla,2254,,2000,3,1264,,Active,,,https://www.redfin.com/CA/La-Jolla/5620-La-Jolla-Blvd-92037/home/6504983,SDMLS,240002492,N,Y,32.8141356,-117.2702065
MLS Listing,,Single Family Residential,8443 EL PASEO GRANDE,La Jolla,CA,92037,6200000,4,3.0,92037 - La Jolla,1612,5197,1956,3,3846,,Active,,,https://www.redfin.com/CA/La-Jolla/8443-El-Paseo-Grande-92037/home/4874694,CRMLS,NDP2400910,N,Y,32.8595878,-117.2550502
MLS Listing,,Single Family Residential,14635 Yukon,San Diego,CA,92129,1199000,3,2.0,Rancho Penasquitos,1472,7232,1979,3,815,,Active,,,https://www.redfin.com/CA/San-Diego/14635-Yukon-St-92129/home/4621193,SDMLS,240002484,N,Y,32.981038,-117.0941408
MLS Listing,,Single Family Residential,3535 Eugene Pl,San Diego,CA,92116,939000,2,1.0,Normal Heights,857,15422,1913,3,1096,,Active,,,https://www.redfin.com/CA/San-Diego/3535-Eugene-Pl-92116/home/5267676,SDMLS,240002125,N,Y,32.7691944,-117.1155204
MLS Listing,,Single Family Residential,7467 Collins Ranch Ct,San Diego,CA,92130,2895000,6,6.0,Carmel Valley,4884,14979,2003,3,593,410,Active,,,https://www.redfin.com/CA/San-Diego/7467-Collins-Ranch-Ct-92130/home/6483381,SDMLS,240002281,N,Y,32.9708209,-117.1671447
MLS Listing,,Single Family Residential,3040 E 20Th St,National City,CA,91950,799900,3,2.0,91950 - National City,1096,19600,1930,4,730,,Pre On-Market,,,https://www.redfin.com/CA/National-City/3040-E-20th-St-91950/home/17140585,CRMLS,PTP2400643,N,Y,32.6741743,-117.0712485
MLS Listing,,Single Family Residential,12422 Mantilla Rd,San Diego,CA,92128,799000,2,2.0,Rancho Bernardo,1170,,1965,4,683,43,Active,,,https://www.redfin.com/CA/San-Diego/12422-Mantilla-Rd-92128/home/4244272,SDMLS,240002462,N,Y,33.009974,-117.0612449
MLS Listing,,Single Family Residential,14855 Chesfield Ct,San Diego,CA,92127,5645000,4,4.5,San Diego,5252,78408,2015,4,1075,360,Pre On-Market,,,https://www.redfin.com/CA/San-Diego/14855-Chesfield-Ct-92127/home/55268008,SDMLS,240002457,N,Y,32.995378,-117.1283596
MLS Listing,,Single Family Residential,5671 Churchward,San Diego,CA,92114,799000,4,2.0,San Diego,2105,7600,1949,4,380,,Active,,,https://www.redfin.com/CA/San-Diego/5671-Churchward-St-92114/home/5876675,SDMLS,240002451,N,Y,32.7037383,-117.0742136
MLS Listing,,Single Family Residential,4482 Rosecliff Pl,San Diego,CA,92130,2950000,6,4.5,Carmel Valley,4327,6930,2001,4,682,200,Active,,,https://www.redfin.com/CA/San-Diego/4482-Rosecliff-Pl-92130/home/6484729,SDMLS,240002444,N,Y,32.9308086,-117.2234643
MLS Listing,,Single Family Residential,8118 Gilman Ct,La Jolla,CA,92037,2250000,4,4.0,La Jolla,3397,91050,1999,4,662,360,Active,,,https://www.redfin.com/CA/La-Jolla/8118-Gilman-Ct-92037/home/4881052,SDMLS,240002440,N,Y,32.8532284,-117.2378718
MLS Listing,,Single Family Residential,3061 Dow Pl,San Diego,CA,92117,1295000,3,2.0,San Diego,1648,6400,1959,4,786,,Active,,,https://www.redfin.com/CA/San-Diego/3061-Dow-Pl-92117/home/4953786,SDMLS,240002433,N,Y,32.8353798,-117.2173423
MLS Listing,,Single Family Residential,4936 Yerba Santa Dr,San Diego,CA,92115,2900000,5,8.0,San Diego,6969,71874,1997,4,416,216,Active,,,https://www.redfin.com/CA/San-Diego/4936-Yerba-Santa-Dr-92115/home/5434246,SDMLS,240002432,N,Y,32.7735709,-117.0871769
MLS Listing,,Single Family Residential,6932 The Preserve Ter,San Diego,CA,92130,7500000,7,7.5,92130 - Carmel Valley,7868,25700,2020,4,953,442,Active,,,https://www.redfin.com/CA/San-Diego/6932-The-Preserve-Ter-92130/home/161867568,CRMLS,PTP2400631,N,Y,32.9448663,-117.1711882
MLS Listing,,Single Family Residential,6354 Jouglard St,San Diego,CA,92114,749900,4,2.0,92114 - Encanto,1448,10629,1980,4,518,,Active,,,https://www.redfin.com/CA/San-Diego/6354-Jouglard-St-92114/home/6231838,CRMLS,NDP2400884,N,Y,32.6902307,-117.0601692
MLS Listing,,Single Family Residential,14530 Rutledge Sq,San Diego,CA,92128,999000,3,2.5,Carmel Mountain Ranch,1620,35565,1989,4,617,298,Active,,,https://www.redfin.com/CA/San-Diego/14530-Rutledge-Sq-92128/home/4656118,SDMLS,240001764,N,Y,32.980687,-117.07095
